,channel_id,subscriber_count
4,UCa26PSyP2eh-P7EA-nbw59A,3730
5,UCWKc_h8m97tvrjZ9rfgdhIA,167000
6,UCTv-XvfzLX3i4IGWAm4sbmA,5630000
7,UCl4e200EZm7NXq_iaYSXfeg,1740000
8,UCk-jQ0-FYfOE0Srs23LAGoQ,303000
9,UCqcjuWo_Y86RAwfRPeLUzgQ,15700
10,UCOTR1tcOAhjgi6YukrPpZxg,2480000
11,UCFDL0NuxUBAvvu1PnIwW2ww,2540000
12,UCCy_q-N7F2FOIZ6ZggHIAKg,1750000
13,UCTDMT3aL30noTVFgNPA9XtQ,582000
14,UCFBjsYvwX7kWUjQoW7GcJ5A,1620000
15,UCprRdRdjn5oTfxDSDQpmPew,0
16,UC7hfl5GbU1lVhI08c-Y7bVQ,7870
17,UCjr-_eWyX7RwHKSVxOP4eCA,10200
18,UCrJPQatNaq5KaDJ5RJldqdQ,12700
19,UCXzU-b8I0Y_fhMkLQMYt3vA,1350000
20,UCsX8MJHEI5UukXoF3HLnTvg,496000
21,UCiS_Rha9HIkafneIimbWh1g,92200
22,UCljUAjufNh7VI0yElcAdlhg,340000
23,UCrEU0b3lpZyrFh7VImwWkxA,364000
24,UC55Ugnz0PjMsfyZ1LCFDZTA,315000
25,UCOnsF7ZnqMMC4F_tX85Vt9A,10800
26,UCIS8BB4C2cuzeILjQV9pxGA,85300
27,UCnoV9-8oRfF-c9BFkgTD2nA,375000
28,UCvF9_9I_6tfl0NmXN0yS1Kw,145000
29,UC283U3dPUk0RD-etygZJ11g,117000
0,UCIPKo-3YgwWFFEeagS-j30A,405000
1,UCJhjE7wbdYAae1G25m0tHAA,2300000
2,UCRT-74ovdMKOFBC96w_gfyQ,402000
3,UCstEtN0pgOmCf02EdXsGChw,27800000
4,UCHPARXha7xQNbfzwzY7NzUw,220000
5,UCoQdgj5CIHEV84GlCz_QKkQ,41100
6,UCxc0F7BSsl3d4V2aoietV9A,422000
7,UCaTFX7ckdowpnwHWcJGH2KQ,1410000
8,UCFtVzEblikHdro4J5HeMo4w,582000
9,UCroloVlHKUnvOMn5MtuvyDg,422000
10,UCPH7d3YxfeH56FG-UyPAB1g,35900
11,UCg9mwxF0uacG3Q4N91wo2TQ,1140000
12,UCQf_-KILFsW7ifM6oSlRYDA,406000
13,UCqAbcgEp4NqCRnLG3NVJezw,310000
14,UCG4fqU419F_vnBkIfSyR9Yg,426000
15,UC-lHJZR3Gqxm24_Vd_AJ5Yw,105000000
16,UC1-4AnMxkLXLNL3-7UJ4KTQ,1400000
17,UCQ_MqAw18jFTlBB-f8BP7dw,1390000
18,UCLhgIX2L5ZCaWdlaxR_oTAg,465000
19,UC6YuttrRJ_LZNddA_DJ_VSQ,2000000
20,UCSoEDFXaMcHbAlWlduce2eg,520000
21,UCrrNHoXQ1uTYsR6v41pDalQ,489000
22,UCyhMAWqnYfR0Gmss71y3vFw,390000
23,UCT3eNEwCL6lpGlCfaCXJSkQ,3360
24,UCWc-XpFHPK1SwGcvpFPZ8NA,552000
25,UCd_yFWKGwk-5d1rcwBjkBTQ,7990
26,UCC9SB7UVkUvmF7tXTXs0umA,157000
27,UCjIJqspWa_E-cSV8-HtZ1Yg,576
28,UCJHbN8ZFKoo1PeifFwQpB0w,195000
29,UCG92DaK_4WQMn07gG5mhaxA,6660
0,UCVP_Fma2_-BEKWYc79JVQDw,805000
1,UC8M-PkL6rzZfzHi8dURgWog,30300
2,UC4YaOt1yT-ZeyB0OmxHgolA,2750000
3,UC35TRecEk9N5FAj2a--PAkg,89100
4,UCrzyJYtjLOTfnUur8hsr7ow,3980000
5,UCgsq0EBRKb3Fd9SPOnKwKFw,803
6,UCaO16EyoX6_064H0txQ0vZQ,2030000
7,UCpOjLndjOqMoffA-fr8cbKA,4340000
8,UCDE_gujqIP9wEBZy0lVH_8Q,1090000
9,UCCvy1DY5OP7D4RWsqczIxbA,18000
10,UCFxsPKwafYxI1aOO0NyQqJQ,16700
11,UCzrw4K7D9Ti3FP8WMTVPImg,84500
12,UCs4KWxdP-lRc-dgLXE5i8Wg,2430000
13,UCjEDFWRiTp6qhFdl0u7E5JQ,0
14,UCWtcaoN-VA4wseYrws-csKw,66000
15,UC3PhGon63sMZNAuHyrBgGSw,21800
16,UCx9WwWANuxskEfS53IkkI1w,4880
17,UCuA3GbcPjRPesHaeRIvfIIQ,1190000
18,UCjcO4AvTXjPBNXXe4Deoa6Q,8540
19,UC6YD-hqIJ1UIOcVyQ07HGAw,1660000
20,UCUCeZaZeJbEYAAzvMgrKOPQ,4980000
21,UCgMPP6RRjktV7krOfyUewqw,8710000
22,UCjr-_eWyX7RwHKSVxOP4eCA,10200
23,UCKB2ePQcisre4Cacyk1W-gw,519000
24,UCD7-Ocp4InwPKzwiq_U-Abg,697000
25,UCRT-74ovdMKOFBC96w_gfyQ,402000
26,UCrDHVr4NKajFmzrJO4ME8gA,36900
27,UCFBjsYvwX7kWUjQoW7GcJ5A,1620000
28,UCTDMT3aL30noTVFgNPA9XtQ,582000
29,UCNW0bHL-4TBmRfRCgRrJKEA,4010
0,UCZMRuagdTBKmmrFtSMN48Xw,947000
1,UCaO16EyoX6_064H0txQ0vZQ,2030000
2,UCmbqBCHoSY33t-pHxQJq66A,3330
3,UC1zYGo1jIIjMVDTLL3dydow,277000
4,UCZJLOAUdvQHrIXQs3Hq17Hw,0
5,UC-km1012mEUQQLGxggmrazw,740000
6,UCO6t3VQrpvrM4gYDRQ-58Ew,281000
7,UC55Ugnz0PjMsfyZ1LCFDZTA,315000
8,UCb-ekPowbBlQhyt7ZXPiu5Q,281000
9,UCxkjgt_ePhbOoCRPr0szT8Q,809000
10,UCRb-FQbJKhOBvYZ3olDDL7g,10600
11,UC7hfl5GbU1lVhI08c-Y7bVQ,7870
12,UCpr5mSSUbIQU816dNjaDdyg,4890000
13,UCoOx45FcGxN7sI2xQakj0EA,843000
14,UCEIMvzf3R9d3_2A3IAajvHg,1930000
15,UC-zmpFVQNJ85iONIsYKJ7zA,84100
16,UC1zsShDyJp8AafQu9BPo1PQ,1320000
17,UCZECMCJJJE47ei170XCXgdA,874000
18,UCjU51lhtpje-r0eF4b0jpbw,471000
19,UCI4mta4pWhYhPSLhjmUAfZQ,50900
20,UClFSU9_bUb4Rc6OYfTt5SPw,6410000
21,UC3GaMDMad4fw9khH-CtWkFQ,4180
22,UCRDDfbYPHX_GUJ4lcQYTc8A,1890000
23,UCOzWD4b_-q77XTaSl89OukA,57200
24,UCqAbcgEp4NqCRnLG3NVJezw,310000
25,UCoQIdt0bWPv3-_xuybJvTjQ,1740000
26,UCYs35nWy7aTUBA4w8LcSCjQ,164000
27,UCMKvT0YVLufHMdGLH89J1oA,298000
28,UC1oPBUWifc0QOOY8DEKhLuQ,5340000
29,UCcidzHS1cj0TrJpeyZwgUUA,19400
0,UC6IMGCz0Pjwt2icerqPIuZg,226000
1,UCSoEDFXaMcHbAlWlduce2eg,520000
2,UC1tRerfP7nmbWOxrkfTHnHw,819
3,UCYJnKTyn-1lbNRV5G92UMfA,57500
4,UCbFwe3COkDrbNsbMyGNCsDg,1480000
5,UCeEw2Utee_-P8-KZYTzuUsw,388000
6,UCprRdRdjn5oTfxDSDQpmPew,0
7,UCQUdNis13Y2bXiV7fssSNCg,685000
8,UCEH8O1Z3yM14mH671CaSf4Q,108000
9,UC5VZjrV5x9J9mTyGODzu0dQ,864000
10,UC60sWAjnXoBUisDwWgJL4_g,410000
11,UCXzU-b8I0Y_fhMkLQMYt3vA,1350000
12,UCynURu72A71GmEVQcsZXcKQ,117000
13,UCEf_Bc-KVd7onSeifS3py9g,22900000
14,UC7RMi15o0aQacJhxOc6LLmw,446000
15,UC6YNWTm6zuMFsjqd0PO3G-Q,470000
16,UCEojdIMF62_65_iYQsvF50Q,109000
17,UCnAsZ46UTeFEgwOEwMezngQ,512000
18,UCcNISJ2amgu_Bkkysm29MNA,33800
19,UCgJT29ypj-ZGNX5y8GHapKA,662000
20,UCjSUHGlaOM7nDZtzpreA9Jw,29000
21,UCKL5hAuzgFQsyrsQKgU0Qng,17800000
22,UC0Lo41A_5qVbdgl2p75UXaA,6490
23,UC5pQNAOnkkly0doFFDsBPxw,71900
24,UCdRKafyb--geO9ySg6CbhYA,1440000
25,UConaGRzpWrIGU6ALkUASyYg,104000
26,UCxhygwqQ1ZMoBGQM2yEcNug,12600000
27,UC6454ctklRFUiE6CMzuw0hQ,193000
28,UCPIRD4yr1hlAEovBCSNlAKg,1560000
29,UCrJPQatNaq5KaDJ5RJldqdQ,12700
0,UCj5RwDivLksanrNvkW0FB4w,11000000
1,UCPs6BouVj4Gl96zGwwzSWJg,37000
2,UCcUnsoipzgd5JJNsNMsgfNg,414000
3,UCUCeZaZeJbEYAAzvMgrKOPQ,4980000
4,UCgMPP6RRjktV7krOfyUewqw,8710000
5,UCjr-_eWyX7RwHKSVxOP4eCA,10200
6,UCKB2ePQcisre4Cacyk1W-gw,519000
7,UCD7-Ocp4InwPKzwiq_U-Abg,697000
8,UCRT-74ovdMKOFBC96w_gfyQ,402000
9,UCrDHVr4NKajFmzrJO4ME8gA,36900
10,UCFBjsYvwX7kWUjQoW7GcJ5A,1620000
11,UCTDMT3aL30noTVFgNPA9XtQ,582000
12,UCNW0bHL-4TBmRfRCgRrJKEA,4010
13,UCZMRuagdTBKmmrFtSMN48Xw,947000
14,UCaO16EyoX6_064H0txQ0vZQ,2030000
15,UCmbqBCHoSY33t-pHxQJq66A,3330
16,UC1zYGo1jIIjMVDTLL3dydow,277000
17,UCZJLOAUdvQHrIXQs3Hq17Hw,0
18,UC-km1012mEUQQLGxggmrazw,740000
19,UCO6t3VQrpvrM4gYDRQ-58Ew,281000
20,UC55Ugnz0PjMsfyZ1LCFDZTA,315000
21,UCb-ekPowbBlQhyt7ZXPiu5Q,281000
22,UCxkjgt_ePhbOoCRPr0szT8Q,809000
23,UCRb-FQbJKhOBvYZ3olDDL7g,10600
24,UC7hfl5GbU1lVhI08c-Y7bVQ,7870
25,UCpr5mSSUbIQU816dNjaDdyg,4890000
26,UCoOx45FcGxN7sI2xQakj0EA,843000
27,UCEIMvzf3R9d3_2A3IAajvHg,1930000
28,UC-zmpFVQNJ85iONIsYKJ7zA,84100
29,UC1zsShDyJp8AafQu9BPo1PQ,1320000
0,UCxOjoraUPd0Dq9PAyIhC6tQ,808000
1,UCUCeZaZeJbEYAAzvMgrKOPQ,4980000
2,UCxjXU89x6owat9dA8Z-bzdw,2390000
3,UCRT-74ovdMKOFBC96w_gfyQ,402000
4,UCpZnHxjKCAOm-FKPrYYi-LA,2430000
5,UCaak9sggUeIBPOd8iK_BXcQ,3520000
6,UC2kbYT_7pZWb89Z8hMMtwKQ,91200
7,UCLYlpN8yN536YoJd6FtiKwg,813000
8,UC1oPBUWifc0QOOY8DEKhLuQ,5340000
9,UCXBgKqFxSjKADEuMLkc1Bpg,412000
10,UCGMRl1NLHeMNOM4RJ34ae_A,208000
11,UCv2ejD5B1xOYtGB2cf80B8g,558000
12,UCtmqiS_54E4CgpEt9pNX9Rw,115000
13,UCdivz7DDJG35Vkvng0eMmuA,270000
14,UCjr-_eWyX7RwHKSVxOP4eCA,10200
15,UCroloVlHKUnvOMn5MtuvyDg,422000
16,UCaTHFAqbd0OvVByB5eobM9w,22300
17,UCljUAjufNh7VI0yElcAdlhg,340000
18,UCFtVzEblikHdro4J5HeMo4w,582000
19,UCKtKKtjaaPKA1Oj8Ldnfsdg,478000
20,UCBnD1sJRWEyKpfQydw1mkCA,512000
21,UCJ6NXuUoYLyyuNYTwkmgZtQ,143000
22,UCgMPP6RRjktV7krOfyUewqw,8710000
23,UCQW3tGdtKlogo-bgihiTZww,72300
24,UCsg-YqdqQ-KFF0LNk23BY4A,307000
25,UCXDqWwV2Bhlbf2xXGNHW4KA,40400
26,UCD7-Ocp4InwPKzwiq_U-Abg,697000
27,UCLdnL7RNgh616cUbJJUGPRg,286000
28,UCynURu72A71GmEVQcsZXcKQ,117000
29,UCKB2ePQcisre4Cacyk1W-gw,519000
0,UCuGpOs5ec2FuqqP21d05nqQ,0
1,UC4lN5sizuJraSHqy99xTy6Q,1220000
2,UC1zYGo1jIIjMVDTLL3dydow,277000
3,UC0xqzV4302c-ygOnHqzmI0A,105000
4,UCJxYlnZBZc7Ol4FZB9kwl4g,45500
5,UC-lHJZR3Gqxm24_Vd_AJ5Yw,105000000
6,UClX3YSREJp3ELuv2wFAYOzA,1280000
7,UCQ3Kgx1G1NkELoJ8tJ3uelg,582000
8,UCSoEDFXaMcHbAlWlduce2eg,520000
9,UCMtFAi84ehTSYSE9XoHefig,7630000
10,UCRDDfbYPHX_GUJ4lcQYTc8A,1890000
11,UCy71JJO1ef3eH1p84gM4QOg,323000
12,UCyjqvcOieGYO7wot-RUgsPg,45100
13,UC1Lp8HbCqOPBMT1W_mjb21A,581000
14,UCl9iXgmrYGn7bqYY743G3ow,181000
15,UCvUVWaHx2siMRl8ZOG1L5IA,3120
16,UC8XBizOfQBLUrUcv_9DHCog,180000
17,UC6IMGCz0Pjwt2icerqPIuZg,226000
18,UCkpeuy1OcoOuSnvDnvXamRA,212000
19,UCvlctY0BTwLULhSSpZ6_wmw,357000
20,UCeEw2Utee_-P8-KZYTzuUsw,388000
21,UCAb2V2frD0fJs3yD3tP4cjg,1130
22,UC5BMQOsAB8hKUyHu9KI6yig,13300000
23,UC_RNTt0woXncVfZMmjK9swA,615000
24,UCBNqRaV88X03cKmQAKfHsVw,29200
25,UCzw-C7fNfs018R1FzIKnlaA,12400000
26,UC4arQnli3ffEuCSrSgAD_Ug,244000
27,UCYjJ5PJag8qo1sBA-tHhfIg,45900
28,UCryItMG5CX-iF_7OzRTn9SA,234000
29,UCNcQkRqY3_Ozcnlo6STqlAQ,105000
0,UCViq2Kjqhc0S5FeFneMy9pQ,7130
1,UCGCZAYq5Xxojl_tSXcVJhiQ,1290000
2,UCB6_n-4TvnN00A9C9QmeXiA,100
3,UCZJLOAUdvQHrIXQs3Hq17Hw,0
4,UCzrw4K7D9Ti3FP8WMTVPImg,84500
5,UCEdB0Cw2kjiIjlytrmiUlwQ,112000
6,UCTv-XvfzLX3i4IGWAm4sbmA,5630000
7,UCseOe3MfK8d2IjK2NoEpnaA,1160000
8,UCZMRuagdTBKmmrFtSMN48Xw,947000
9,UClCe4GUU6ZTVrvJ8UkXFONA,34600
10,UCAclVGCh7QyLH41jJGQVhaw,1760000
11,UCpEhnqL0y41EpW2TvWAHD7Q,75200000
12,UCmbqBCHoSY33t-pHxQJq66A,3330
13,UCPs6BouVj4Gl96zGwwzSWJg,37000
14,UCTDMT3aL30noTVFgNPA9XtQ,582000
15,UC7Gpp9AXsyBns4oPt0rd82A,311000
16,UCIS8BB4C2cuzeILjQV9pxGA,85300
17,UCgLSeZDL_WYHkbF8nmuKAtg,326000
18,UCHvFSU5OP6c7QcJxIr87YtA,366000
19,UCNW0bHL-4TBmRfRCgRrJKEA,4010
20,UCMBCvRZ3Mh-lpsXnOL_2jVg,20500
21,UCxOjoraUPd0Dq9PAyIhC6tQ,808000
22,UCUCeZaZeJbEYAAzvMgrKOPQ,4980000
23,UCxjXU89x6owat9dA8Z-bzdw,2390000
24,UCRT-74ovdMKOFBC96w_gfyQ,402000
25,UCpZnHxjKCAOm-FKPrYYi-LA,2430000
26,UCaak9sggUeIBPOd8iK_BXcQ,3520000
27,UC2kbYT_7pZWb89Z8hMMtwKQ,91200
28,UCLYlpN8yN536YoJd6FtiKwg,813000
29,UC1oPBUWifc0QOOY8DEKhLuQ,5340000
0,UCXBgKqFxSjKADEuMLkc1Bpg,412000
1,UCGMRl1NLHeMNOM4RJ34ae_A,208000
2,UCv2ejD5B1xOYtGB2cf80B8g,558000
3,UCtmqiS_54E4CgpEt9pNX9Rw,115000
4,UCdivz7DDJG35Vkvng0eMmuA,270000
5,UCjr-_eWyX7RwHKSVxOP4eCA,10200
6,UCroloVlHKUnvOMn5MtuvyDg,422000
7,UCaTHFAqbd0OvVByB5eobM9w,22300
8,UCljUAjufNh7VI0yElcAdlhg,340000
9,UCFtVzEblikHdro4J5HeMo4w,582000
10,UCKtKKtjaaPKA1Oj8Ldnfsdg,478000
11,UCBnD1sJRWEyKpfQydw1mkCA,512000
12,UCJ6NXuUoYLyyuNYTwkmgZtQ,143000
13,UCgMPP6RRjktV7krOfyUewqw,8710000
14,UCQW3tGdtKlogo-bgihiTZww,72300
15,UCsg-YqdqQ-KFF0LNk23BY4A,307000
16,UCXDqWwV2Bhlbf2xXGNHW4KA,40400
17,UCD7-Ocp4InwPKzwiq_U-Abg,697000
18,UCLdnL7RNgh616cUbJJUGPRg,286000
19,UCynURu72A71GmEVQcsZXcKQ,117000
20,UCKB2ePQcisre4Cacyk1W-gw,519000
21,UCTDMT3aL30noTVFgNPA9XtQ,582000
22,UCkpeuy1OcoOuSnvDnvXamRA,212000
23,UCJk8dZsM8SIGzIBJ-rDcB3Q,579000
24,UCUlU_aydFO4u0cDDng1aO7w,25400
25,UCQ3Kgx1G1NkELoJ8tJ3uelg,582000
26,UCpO1VAdkPTUao4SNZJyFCVw,7560
27,UConaGRzpWrIGU6ALkUASyYg,104000
28,UC_976xMxPgzIa290Hqtk-9g,4300000
0,UCpOjLndjOqMoffA-fr8cbKA,4340000
1,UCEnElB_Ebd1SZKKJwYG8ddg,948
2,UCxOjoraUPd0Dq9PAyIhC6tQ,808000
3,UC0mhOaiTObQ9hsCIBQM7Hnw,361000
4,UCtFmQ51K2iSHJwBKwyQQRdw,523000
5,UCU3MNBzIn5j2j38OpYdSkog,113000
6,UCJKB-WbHrG7cDpfY-vPcuLA,71
7,UCwmurIyZ6FHyVPtKppe_2_A,5620000
8,UCrHZjJf0sNsHtfsKHwqe4fA,47400
9,UCzw-C7fNfs018R1FzIKnlaA,12400000
10,UCjB2xW4I9pqsP_lWonMJJPA,0
11,UCtQ6YW_bJln9SqUsu6cSR9Q,105000
12,UCdIg25jnHpfVpnHNoCakU4Q,0
13,UCfKxCaGCp6pNKmaz-MX5QlA,209000
14,UCip8ve30-AoX2y2OtAAmqFA,2150000
15,UCGbOTPDlBwkN-4N85dK6U7Q,231000
16,UC-Zrs1kNTReEUfKWnDO_X4g,111000
17,UCUCeZaZeJbEYAAzvMgrKOPQ,4980000
18,UC499RUHBCxesTo_ppKPlfhg,123000
19,UCsX8MJHEI5UukXoF3HLnTvg,496000
20,UC4QadOSsJu54Qs8z99shRiQ,1490000
21,UCL34wP0DdCFPhR1l-g1rA7Q,29800
22,UCxjXU89x6owat9dA8Z-bzdw,2390000
23,UCzXjPL7zo0bxhOYDxLJ9YEg,2850000
24,UCLYlpN8yN536YoJd6FtiKwg,813000
25,UC0e87WXu_SJhrc8tb08qyaQ,122000
26,UCi623vUlmMZGgZbVcmzHc7Q,2270000
27,UCPIRD4yr1hlAEovBCSNlAKg,1560000
28,UCp_RW49IudjKEw_yal7tfFw,984000
29,UCRVruzlQF5cqpw9jQgIgNdw,756000
0,UC4hQbfN_ZRy4lSngWxuhHxA,384000
1,UC6KEU5-KSTszEOOnAl8ZwPQ,560000
2,UCPyNsNSTUtywkekbDdCA_8Q,1640000
3,UCR1zT1s524Hbc85bdvno_8w,1130000
4,UCVh47EKH9VLresRqiYi9txw,371000
5,UC6XufPOPYUXtBKJCFgkPkVA,283000
6,UC4kUV8uGKmoQUs1HLzf7jsg,170000
7,UCnoYhOtV0IXZ6lv2R-ZnB_Q,170000
8,UCEeyy_fypedVHh1Lscu16CQ,19000
9,UCT0x6RQTeoZByaYt_k1Ranw,2420000
10,UCVMvBhhCs_jZTGlHFI6Fh7w,298000
11,UCNsidkYpIAQ4QaufptQBPHQ,290000
12,UCFTVNLC7ysej-sD5lkLqNGA,5470000
13,UCmsA3A5_HKBwI9OktSttTFg,781000
14,UCpZnHxjKCAOm-FKPrYYi-LA,2430000
15,UCxkjgt_ePhbOoCRPr0szT8Q,809000
16,UC6YD-hqIJ1UIOcVyQ07HGAw,1660000
17,UCRT-74ovdMKOFBC96w_gfyQ,402000
18,UC8D7YSvivRShdeWcGadZF-w,49000
19,UC2kbYT_7pZWb89Z8hMMtwKQ,91200
20,UCaak9sggUeIBPOd8iK_BXcQ,3520000
21,UCF1zDD7PDl3K26ALi7KzsLg,37100
22,UC94pY6IRKSJbZ1V36yQA1wg,22500
23,UCqAbcgEp4NqCRnLG3NVJezw,310000
24,UCfuV-N1nAjnsBRZPlUByVpQ,76200
25,UCTDMT3aL30noTVFgNPA9XtQ,582000
26,UCkpeuy1OcoOuSnvDnvXamRA,212000
27,UCJk8dZsM8SIGzIBJ-rDcB3Q,579000
28,UCUlU_aydFO4u0cDDng1aO7w,25400
29,UCljUAjufNh7VI0yElcAdlhg,340000
0,UCQ3Kgx1G1NkELoJ8tJ3uelg,582000
1,UCpO1VAdkPTUao4SNZJyFCVw,7560
2,UConaGRzpWrIGU6ALkUASyYg,104000
3,UC_976xMxPgzIa290Hqtk-9g,4300000
4,UCpOjLndjOqMoffA-fr8cbKA,4340000
5,UCEnElB_Ebd1SZKKJwYG8ddg,948
6,UCxOjoraUPd0Dq9PAyIhC6tQ,808000
7,UC0mhOaiTObQ9hsCIBQM7Hnw,361000
8,UCtFmQ51K2iSHJwBKwyQQRdw,523000
9,UCU3MNBzIn5j2j38OpYdSkog,113000
10,UCJKB-WbHrG7cDpfY-vPcuLA,71
11,UCwmurIyZ6FHyVPtKppe_2_A,5620000
12,UCrHZjJf0sNsHtfsKHwqe4fA,47400
13,UCzw-C7fNfs018R1FzIKnlaA,12400000
14,UCjB2xW4I9pqsP_lWonMJJPA,0
15,UCtQ6YW_bJln9SqUsu6cSR9Q,105000
16,UCdIg25jnHpfVpnHNoCakU4Q,0
17,UCfKxCaGCp6pNKmaz-MX5QlA,209000
18,UCip8ve30-AoX2y2OtAAmqFA,2150000
19,UCGbOTPDlBwkN-4N85dK6U7Q,231000
20,UC-Zrs1kNTReEUfKWnDO_X4g,111000
21,UCxjXU89x6owat9dA8Z-bzdw,2390000
22,UCq_TsRds1PuHzPfLoSqGyZw,251000
23,UCFBjsYvwX7kWUjQoW7GcJ5A,1620000
24,UCVkqs_Q88BDmyaWwjYJ8_Ig,208000
25,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
26,UC6CaeizYeVf-yMalWq2Dong,7290
27,UCtmXnwe5EYXUc52pq-S2RAg,443000
28,UCcOYEm78CpaZQvPE6LtoSeA,3420000
